"player_id","player_name","match_type","event","grade","start_date","end_date","status","current_round","points_override","source_url","notes"
"marina-markina","Marina Markina","Singles","J100 Sobota","J100","2026-05-26","2026-05-31","Ativo","R16","0","https://www.itftennis.com/en/tournament/j100-sobota/pol/2026/j-j100-pol-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: bye encontrado; atleta avancou sem pontuar."
"mark-griaziutin-tverskoj","Mark Griaziutin Tverskoj","Singles","J100 Sobota","J100","2026-05-26","2026-05-31","Ativo","R64","","https://www.itftennis.com/en/tournament/j100-sobota/pol/2026/j-j100-pol-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"marta-dudek","Marta Dudek","Singles","J100 Sobota","J100","2026-05-26","2026-05-31","Ativo","R16","0","https://www.itftennis.com/en/tournament/j100-sobota/pol/2026/j-j100-pol-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: bye encontrado; atleta avancou sem pontuar."
"matyas-marsik","Matyas Marsik","Singles","J100 Sobota","J100","2026-05-26","2026-05-31","Ativo","R16","0","https://www.itftennis.com/en/tournament/j100-sobota/pol/2026/j-j100-pol-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: bye encontrado; atleta avancou sem pontuar."
"max-geissinger","Max Geissinger","Singles","J100 Sobota","J100","2026-05-26","2026-05-31","Ativo","R64","","https://www.itftennis.com/en/tournament/j100-sobota/pol/2026/j-j100-pol-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"michal-pielat","Michal Pielat","Singles","J100 Sobota","J100","2026-05-26","2026-05-31","Ativo","R64","","https://www.itftennis.com/en/tournament/j100-sobota/pol/2026/j-j100-pol-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"nicole-yekaterina-villa","Nicole Yekaterina Villa","Singles","J100 Sobota","J100","2026-05-26","2026-05-31","Ativo","R16","0","https://www.itftennis.com/en/tournament/j100-sobota/pol/2026/j-j100-pol-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: bye encontrado; atleta avancou sem pontuar."
"paul-hjorteland","Paul Hjorteland","Singles","J100 Sobota","J100","2026-05-26","2026-05-31","Ativo","R16","0","https://www.itftennis.com/en/tournament/j100-sobota/pol/2026/j-j100-pol-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: bye encontrado; atleta avancou sem pontuar."
"petar-ivanchev","Petar Ivanchev","Singles","J100 Sobota","J100","2026-05-26","2026-05-31","Ativo","R64","","https://www.itftennis.com/en/tournament/j100-sobota/pol/2026/j-j100-pol-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"pol-chiesa-penalver","POL CHIESA PENALVER","Singles","J100 Sobota","J100","2026-05-26","2026-05-31","Eliminado","Q1","","https://www.itftennis.com/en/tournament/j100-sobota/pol/2026/j-j100-pol-2026-001/draws-and-results/","Encontrado na ITF (Q); leitura do draw: ITF API: derrota encontrada."
"raya-kotseva","Raya Kotseva","Singles","J100 Sobota","J100","2026-05-26","2026-05-31","Ativo","R16","0","https://www.itftennis.com/en/tournament/j100-sobota/pol/2026/j-j100-pol-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: bye encontrado; atleta avancou sem pontuar."
"rozalie-vrajikova","Rozalie Vrajikova","Singles","J100 Sobota","J100","2026-05-26","2026-05-31","Ativo","R16","0","https://www.itftennis.com/en/tournament/j100-sobota/pol/2026/j-j100-pol-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: bye encontrado; atleta avancou sem pontuar."
"sebastian-tejerina","Sebastian Tejerina","Singles","J100 Sobota","J100","2026-05-26","2026-05-31","Ativo","R64","","https://www.itftennis.com/en/tournament/j100-sobota/pol/2026/j-j100-pol-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"sofie-mottlova","Sofie Mottlova","Singles","J100 Sobota","J100","2026-05-26","2026-05-31","Ativo","R64","","https://www.itftennis.com/en/tournament/j100-sobota/pol/2026/j-j100-pol-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"szymon-karpinski","Szymon Karpinski","Singles","J100 Sobota","J100","2026-05-26","2026-05-31","Ativo","R16","0","https://www.itftennis.com/en/tournament/j100-sobota/pol/2026/j-j100-pol-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: bye encontrado; atleta avancou sem pontuar."
"tiago-peterhans","Tiago Peterhans","Singles","J100 Sobota","J100","2026-05-26","2026-05-31","Ativo","R64","","https://www.itftennis.com/en/tournament/j100-sobota/pol/2026/j-j100-pol-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"tomas-krejci","Tomas Krejci","Singles","J100 Sobota","J100","2026-05-26","2026-05-31","Ativo","R16","0","https://www.itftennis.com/en/tournament/j100-sobota/pol/2026/j-j100-pol-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: bye encontrado; atleta avancou sem pontuar."
"van-son-didoni","Van Son Didoni","Singles","J100 Sobota","J100","2026-05-26","2026-05-31","Ativo","R64","","https://www.itftennis.com/en/tournament/j100-sobota/pol/2026/j-j100-pol-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"vega-aguilar-ferrandez","Vega Aguilar Ferrandez","Singles","J100 Sobota","J100","2026-05-26","2026-05-31","Ativo","R16","0","https://www.itftennis.com/en/tournament/j100-sobota/pol/2026/j-j100-pol-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: bye encontrado; atleta avancou sem pontuar."
"william-kjellberg","William Kjellberg","Singles","J100 Sobota","J100","2026-05-26","2026-05-31","Ativo","R16","0","https://www.itftennis.com/en/tournament/j100-sobota/pol/2026/j-j100-pol-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: bye encontrado; atleta avancou sem pontuar."
"yaroslav-makovetsky","Yaroslav Makovetsky","Singles","J100 Sobota","J100","2026-05-26","2026-05-31","Ativo","R64","","https://www.itftennis.com/en/tournament/j100-sobota/pol/2026/j-j100-pol-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"yeva-husieva","Yeva Husieva","Singles","J100 Sobota","J100","2026-05-26","2026-05-31","Ativo","R64","","https://www.itftennis.com/en/tournament/j100-sobota/pol/2026/j-j100-pol-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"armani-nalavade","Armani Nalavade","Singles","J30  Kampala","J30","2026-05-25","2026-05-30","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-kampala/uga/2026/j-j30-uga-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"dhaanvi-dechamma-kanjithanda","Dhaanvi Dechamma Kanjithanda","Singles","J30  Kampala","J30","2026-05-25","2026-05-30","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-kampala/uga/2026/j-j30-uga-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"felicia-ouko","Felicia Ouko","Singles","J30  Kampala","J30","2026-05-25","2026-05-30","Eliminado","R64","","https://www.itftennis.com/en/tournament/j30-kampala/uga/2026/j-j30-uga-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: derrota encontrada."
"luise-luczak","Luise Luczak","Singles","J30  Kampala","J30","2026-05-25","2026-05-30","Ativo","QF","","https://www.itftennis.com/en/tournament/j30-kampala/uga/2026/j-j30-uga-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"prabhsifat-singh","Prabhsifat Singh","Singles","J30  Kampala","J30","2026-05-25","2026-05-30","Ativo","Q2","0","https://www.itftennis.com/en/tournament/j30-kampala/uga/2026/j-j30-uga-2026-001/draws-and-results/","Encontrado na ITF (Q); leitura do draw: ITF API: bye encontrado; atleta avancou sem pontuar."
"stacy-chepkemei-yego","STACY CHEPKEMEI YEGO","Singles","J30  Kampala","J30","2026-05-25","2026-05-30","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-kampala/uga/2026/j-j30-uga-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"andriy-maksymenko","Andriy Maksymenko","Singles","J30 Baku","J30","2026-05-26","2026-05-31","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-baku/aze/2026/j-j30-aze-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"anna-kulikova","Anna Kulikova","Singles","J30 Baku","J30","2026-05-26","2026-05-31","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-baku/aze/2026/j-j30-aze-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"evelina-dzepa","Evelina Dzepa","Singles","J30 Baku","J30","2026-05-26","2026-05-31","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-baku/aze/2026/j-j30-aze-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"guhaneshvar-s","Guhaneshvar S","Singles","J30 Baku","J30","2026-05-26","2026-05-31","Eliminado","Q1","","https://www.itftennis.com/en/tournament/j30-baku/aze/2026/j-j30-aze-2026-001/draws-and-results/","Encontrado na ITF (Q); leitura do draw: ITF API: derrota encontrada."
"kirill-voroshilov","Kirill Voroshilov","Singles","J30 Baku","J30","2026-05-26","2026-05-31","Eliminado","Q2","","https://www.itftennis.com/en/tournament/j30-baku/aze/2026/j-j30-aze-2026-001/draws-and-results/","Encontrado na ITF (Q); leitura do draw: ITF API: derrota encontrada."
"kuzey-kerem-bayrak","kuzey kerem bayrak","Singles","J30 Baku","J30","2026-05-26","2026-05-31","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-baku/aze/2026/j-j30-aze-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"philip-smirnov","Philip Smirnov","Singles","J30 Baku","J30","2026-05-26","2026-05-31","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-baku/aze/2026/j-j30-aze-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"adilet-nurumbet","Adilet Nurumbet","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","QF","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"adilet-nurumbet","Adilet Nurumbet","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"adiya-kenzhetay","Adiya Kenzhetay","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","SF","0","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: bye encontrado; atleta avancou sem pontuar."
"adiya-kenzhetay","Adiya Kenzhetay","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"aisha-sairan","Aisha Sairan","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"aitemir-yeraliyev","Aitemir Yeraliyev","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","Q3","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (Q); leitura do draw: ITF API: derrota encontrada."
"alan-zinatulin","Alan Zinatulin","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"alan-zinatulin","Alan Zinatulin","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"aleksandra-ozerova","Aleksandra Ozerova","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"aleksandra-ozerova","Aleksandra Ozerova","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","R64","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: derrota encontrada."
"alexandr-sofrygin","Alexandr Sofrygin","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","R32","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: derrota encontrada."
"alexandr-sofrygin","Alexandr Sofrygin","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"alina-shilova","Alina Shilova","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"alina-shilova","Alina Shilova","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"amina-subkhangulova","Amina Subkhangulova","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"amina-subkhangulova","Amina Subkhangulova","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"amir-askar","Amir Askar","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","R32","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: derrota encontrada."
"amir-askar","Amir Askar","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","R64","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: derrota encontrada."
"anastasiya-kukarkina","Anastasiya Kukarkina","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","SF","0","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: bye encontrado; atleta avancou sem pontuar."
"anastasiya-kukarkina","Anastasiya Kukarkina","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"arafat-mustafa-mustafa","Arafat Mustafa Mustafa","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","SF","0","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: bye encontrado; atleta avancou sem pontuar."
"arafat-mustafa-mustafa","Arafat Mustafa Mustafa","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","R64","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: derrota encontrada."
"artem-ozerov","Artem Ozerov","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","R32","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: derrota encontrada."
"artem-ozerov","Artem Ozerov","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"assan-sarmanov","Assan Sarmanov","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","R32","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: derrota encontrada."
"assan-sarmanov","Assan Sarmanov","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"atai-aseinov","Atai Aseinov","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"atai-aseinov","Atai Aseinov","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"ayana-shadubekova","Ayana Shadubekova","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","R32","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: derrota encontrada."
"ayana-shadubekova","Ayana Shadubekova","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","Q1","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: derrota encontrada."
"damir-niyazov","Damir Niyazov","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","Q2","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (Q); leitura do draw: ITF API: derrota encontrada."
"dana-zabolotskaia","Dana Zabolotskaia","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"dana-zabolotskaia","Dana Zabolotskaia","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","Q1","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: derrota encontrada."
"daniel-yurekli","Daniel Yurekli","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","SF","0","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: bye encontrado; atleta avancou sem pontuar."
"daniel-yurekli","Daniel Yurekli","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R16","0","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: bye encontrado; atleta avancou sem pontuar."
"daniial-karymbaev","Daniial Karymbaev","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"dastan-arsenov","Dastan Arsenov","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","Q1","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (Q); leitura do draw: ITF API: derrota encontrada."
"datkaiym-urmatbekova","Datkaiym Urmatbekova","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"datkaiym-urmatbekova","Datkaiym Urmatbekova","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"david-mogilevsky","DAVID MOGILEVSKY","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"david-mogilevsky","DAVID MOGILEVSKY","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"emiliya-starusseva","Emiliya Starusseva","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","Q2","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (Q); leitura do draw: ITF API: derrota encontrada."
"eva-gavshina","Eva Gavshina","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","Q2","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (Q); leitura do draw: ITF API: derrota encontrada."
"eva-kozlova","Eva Kozlova","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"eva-kozlova","Eva Kozlova","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"fedor-evdokimov","Fedor Evdokimov","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","R32","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: derrota encontrada."
"fedor-evdokimov","Fedor Evdokimov","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","R64","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: derrota encontrada."
"iana-kopylova","Iana Kopylova","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"iana-kopylova","Iana Kopylova","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"igor-markelov","Igor Markelov","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","R32","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: derrota encontrada."
"igor-markelov","Igor Markelov","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","Q3","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: derrota encontrada."
"iskander-murat","Iskander Murat","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","Q2","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (Q); leitura do draw: ITF API: derrota encontrada."
"ivan-bondarenko","Ivan Bondarenko","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","Q1","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (Q); leitura do draw: ITF API: derrota encontrada."
"ivan-prytula","Ivan Prytula","Doubles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"ivan-prytula","Ivan Prytula","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","R64","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: derrota encontrada."
"kalys-kazakbaev","Kalys Kazakbaev","Singles","J30 Cholpon-Ata","J30","2026-05-25","2026-05-30","Eliminado","R64","","https://www.itftennis.com/en/tournament/j30-cholpon-ata/kgz/2026/j-j30-kgz-2026-002/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: derrota encontrada."
